Assessor Parcel Number,Jurisdiction Name,Maxium_density_allowed_(units/Acres),Total Capacity,Parcel_size(Acres),total people per parcel,AIN,CENTER_LAT,CENTER_LON
7272013061,LONG BEACH,150.0,49.0,0.35,110.74,7272013061,33.77737386,-118.1941279
7272020047,LONG BEACH,150.0,48.0,0.34,108.48,7272020047,33.77630144,-118.1941264
7272024115,LONG BEACH,150.0,84.0,0.6,189.84,7272024115,33.77502312,-118.1984302
7273002004,LONG BEACH,150.0,13.0,0.17,29.379999999999995,7273002004,33.78200577,-118.1889122
7273002005,LONG BEACH,150.0,13.0,0.17,29.379999999999995,7273002005,33.78186837,-118.188912
7273002008,LONG BEACH,150.0,13.0,0.17,29.379999999999995,7273002008,33.78145604,-118.1889116
7273002009,LONG BEACH,150.0,13.0,0.17,29.379999999999995,7273002009,33.78131836,-118.1889111
7273004004,LONG BEACH,150.0,27.0,0.16,61.02,7273004004,33.7819255,-118.1933156
7273004005,LONG BEACH,150.0,24.0,0.14,54.24,7273004005,33.78179502,-118.1933156
7273004041,LONG BEACH,150.0,53.0,0.31,119.78,7273004041,33.78235225,-118.1932783
7273004042,LONG BEACH,150.0,54.0,0.32,122.04,7273004042,33.78234535,-118.1919394
7273005014,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273005014,33.78010879,-118.1933043
7273005015,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273005015,33.77997141,-118.1933043
7273005027,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273005027,33.78024419,-118.1927582
7273005028,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273005028,33.78010706,-118.1927582
7273006008,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273006008,33.78105461,-118.1914084
7273006009,LONG BEACH,150.0,24.0,0.14,54.24,7273006009,33.78090206,-118.191409
7273006012,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273006012,33.78043557,-118.1914536
7273006013,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273006013,33.78029898,-118.1914529
7273006014,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273006014,33.77961174,-118.191452
7273006015,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273006015,33.77947639,-118.1914523
7273007023,LONG BEACH,150.0,31.0,0.18,70.05999999999999,7273007023,33.77928284,-118.1901983
7273007024,LONG BEACH,150.0,31.0,0.18,70.05999999999999,7273007024,33.77928289,-118.1903678
7273007030,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273007030,33.78002365,-118.1906942
7273007036,LONG BEACH,150.0,26.0,0.15,58.75999999999999,7273007036,33.77932511,-118.1907585
7273007038,LONG BEACH,150.0,20.0,0.12,45.2,7273007038,33.77916057,-118.1907918
7273007041,LONG BEACH,150.0,87.0,0.51,196.62,7273007041,33.77974959,-118.1906948
7273007047,LONG BEACH,150.0,87.0,0.51,196.62,7273007047,33.780709,-118.1906927
7273007048,LONG BEACH,150.0,69.0,0.65,155.94,7273007048,33.78110853,-118.1898131
7273008001,LONG BEACH,150.0,87.0,0.51,196.62,7273008001,33.78065839,-118.188912
7273008002,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273008002,33.78038361,-118.188913
7273008003,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273008003,33.78024622,-118.1889134
7273008004,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273008004,33.78010883,-118.1889139
7273008005,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273008005,33.77997144,-118.1889144
7273008016,LONG BEACH,0.0,15.0,0.15,86.25,7273008016,33.78051333,-118.188341
7273008017,LONG BEACH,0.0,17.0,0.17,97.75,7273008017,33.78038196,-118.1883667
7273008018,LONG BEACH,0.0,17.0,0.17,97.75,7273008018,33.78024419,-118.1883672
7273008019,LONG BEACH,0.0,17.0,0.17,97.75,7273008019,33.78010643,-118.1883676
7273008020,LONG BEACH,0.0,14.0,0.14,80.5,7273008020,33.77998259,-118.1883681
7273011002,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273011002,33.77864925,-118.1887133
7273011015,LONG BEACH,150.0,49.0,0.29,110.74,7273011015,33.77821,-118.1887486
7273011016,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273011016,33.77807284,-118.188913
7273011021,LONG BEACH,150.0,22.0,0.13,49.72,7273011021,33.77800395,-118.188575
7273011031,LONG BEACH,150.0,49.0,0.29,110.74,7273011031,33.77837466,-118.1887482
7273012010,LONG BEACH,150.0,32.0,0.19,72.32,7273012010,33.77850461,-118.1898438
7273012011,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273012011,33.77837544,-118.1898131
7273012024,LONG BEACH,150.0,58.0,0.34,131.07999999999998,7273012024,33.77800442,-118.1898142
7273012037,LONG BEACH,150.0,36.0,0.21,81.35999999999999,7273012037,33.7782105,-118.1898135
7273014003,LONG BEACH,150.0,27.0,0.16,61.02,7273014003,33.77865978,-118.1932997
7273014004,LONG BEACH,150.0,34.0,0.2,76.83999999999999,7273014004,33.7785195,-118.1933002
7273014005,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273014005,33.7783751,-118.1933004
7273014007,LONG BEACH,150.0,48.0,0.28,108.48,7273014007,33.77870409,-118.1927148
7273014010,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273014010,33.77821296,-118.1933007
7273014011,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273014011,33.77807556,-118.1933009
7273014900,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273014900,33.77793817,-118.1933011
7273016009,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273016009,33.77686492,-118.1919972
7273016021,LONG BEACH,150.0,32.0,0.19,72.32,7273016021,33.7770092,-118.1919969
7273017020,LONG BEACH,150.0,12.0,0.07,27.12,7273017020,33.77674668,-118.1882054
7273017025,LONG BEACH,150.0,68.0,0.4,153.67999999999998,7273017025,33.77688281,-118.1879933
7273020012,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273020012,33.77623131,-118.1880421
7273020013,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273020013,33.77609406,-118.1880426
7273020024,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273020024,33.77565426,-118.1884262
7273020038,LONG BEACH,150.0,82.0,0.48,185.32,7273020038,33.77579288,-118.1889351
7273020039,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273020039,33.77575836,-118.1885896
7273021007,LONG BEACH,150.0,32.0,0.19,72.32,7273021007,33.77595057,-118.1898202
7273021017,LONG BEACH,150.0,88.0,0.52,198.88,7273021017,33.77623237,-118.189819
7273022015,LONG BEACH,150.0,61.0,0.36,137.86,7273022015,33.77573147,-118.191999
7273022901,LONG BEACH,150.0,90.0,0.53,203.4,7273022901,33.77566254,-118.1914519
7273023011,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273023011,33.77565589,-118.1927552
7273023013,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7273023013,33.77551835,-118.1927557
7273023016,LONG BEACH,150.0,56.0,0.33,126.56,7273023016,33.77619523,-118.1932375
7273023020,LONG BEACH,150.0,36.0,0.21,81.35999999999999,7273023020,33.77594437,-118.1933017
7273025001,LONG BEACH,150.0,22.0,0.13,49.72,7273025001,33.77516808,-118.1913897
7273025015,LONG BEACH,150.0,31.0,0.18,70.05999999999999,7273025015,33.77503002,-118.1914645
7273025017,LONG BEACH,150.0,31.0,0.18,70.05999999999999,7273025017,33.77489208,-118.1914644
7273025018,LONG BEACH,150.0,34.0,0.2,76.83999999999999,7273025018,33.77474747,-118.1914646
7273025021,LONG BEACH,150.0,95.0,0.56,214.7,7273025021,33.77445851,-118.1914646
7273027037,LONG BEACH,150.0,257.0,1.51,580.8199999999999,7273027037,33.77465749,-118.1886787
7274001016,LONG BEACH,0.0,8.0,0.11,46.0,7274001016,33.7823511,-118.1854145
7274001017,LONG BEACH,0.0,9.0,0.13,51.75,7274001017,33.78235129,-118.1852403
7274001018,LONG BEACH,0.0,13.0,0.18,74.75,7274001018,33.78214635,-118.185406
7274003003,LONG BEACH,0.0,7.0,0.15,40.25,7274003003,33.78228428,-118.1831616
7274003005,LONG BEACH,0.0,9.0,0.18,51.75,7274003005,33.7823524,-118.1837045
7274003006,LONG BEACH,0.0,7.0,0.15,40.25,7274003006,33.7821466,-118.1831619
7274003007,LONG BEACH,0.0,7.0,0.15,40.25,7274003007,33.78214606,-118.1836226
7274003009,LONG BEACH,0.0,7.0,0.15,40.25,7274003009,33.78200866,-118.1836228
7274003018,LONG BEACH,0.0,7.0,0.15,40.25,7274003018,33.78134775,-118.1831633
7274003035,LONG BEACH,0.0,7.0,0.15,40.25,7274003035,33.78134805,-118.183624
7274003036,LONG BEACH,0.0,6.0,0.14,34.5,7274003036,33.78120979,-118.1831553
7274003038,LONG BEACH,0.0,7.0,0.15,40.25,7274003038,33.78121038,-118.1836242
7274004004,LONG BEACH,0.0,7.0,0.15,40.25,7274004004,33.78199549,-118.1825368
7274004005,LONG BEACH,0.0,7.0,0.15,40.25,7274004005,33.78185783,-118.1825371
7274004023,LONG BEACH,0.0,7.0,0.15,40.25,7274004023,33.78141701,-118.1820771
7274004024,LONG BEACH,0.0,7.0,0.15,40.25,7274004024,33.78127933,-118.1820774
7274005001,LONG BEACH,0.0,15.0,0.3,86.25,7274005001,33.78235383,-118.1814516
7274005016,LONG BEACH,0.0,6.0,0.13,34.5,7274005016,33.78119061,-118.1814531
7274005021,LONG BEACH,0.0,13.0,0.29,74.75,7274005021,33.78099437,-118.1814518
7274006001,LONG BEACH,0.0,11.0,0.16,63.25,7274006001,33.78230643,-118.1798343
7274006002,LONG BEACH,0.0,11.0,0.16,63.25,7274006002,33.7823062,-118.1799993
7274006003,LONG BEACH,0.0,11.0,0.16,63.25,7274006003,33.78230612,-118.1801645
7274006004,LONG BEACH,0.0,11.0,0.16,63.25,7274006004,33.78230602,-118.1803297
7274006023,LONG BEACH,0.0,14.0,0.3,80.5,7274006023,33.7819706,-118.1784903
7274007013,LONG BEACH,0.0,7.0,0.16,40.25,7274007013,33.78102467,-118.180001
7274007037,LONG BEACH,0.0,7.0,0.16,40.25,7274007037,33.78102474,-118.1801662
7274009007,LONG BEACH,0.0,7.0,0.16,40.25,7274009007,33.77994392,-118.1803504
7274009016,LONG BEACH,0.0,7.0,0.16,40.25,7274009016,33.77980576,-118.1803552
7274011018,LONG BEACH,0.0,7.0,0.15,40.25,7274011018,33.78038474,-118.1820778
7274011019,LONG BEACH,0.0,7.0,0.15,40.25,7274011019,33.78024693,-118.1820779
7274013007,LONG BEACH,0.0,10.0,0.14,57.5,7274013007,33.77983331,-118.1846938
7274013008,LONG BEACH,0.0,10.0,0.14,57.5,7274013008,33.77969564,-118.1846938
7274013030,LONG BEACH,0.0,28.0,0.28,161.0,7274013030,33.78017722,-118.1846941
7274013032,LONG BEACH,0.0,47.0,0.47,270.25,7274013032,33.78068627,-118.1846944
7274015041,LONG BEACH,150.0,7.0,0.18,15.82,7274015041,33.77837275,-118.185444
7274015042,LONG BEACH,150.0,7.0,0.18,15.82,7274015042,33.77820914,-118.1859622
7274015043,LONG BEACH,150.0,7.0,0.18,15.82,7274015043,33.77820863,-118.1854443
7274015044,LONG BEACH,150.0,10.0,0.25,22.6,7274015044,33.77803408,-118.1859196
7274015900,LONG BEACH,150.0,14.0,0.34,31.64,7274015900,33.77871604,-118.1854258
7274016007,LONG BEACH,150.0,7.0,0.17,15.82,7274016007,33.77743852,-118.1854307
7274016008,LONG BEACH,150.0,7.0,0.17,15.82,7274016008,33.77730153,-118.1854306
7274016035,LONG BEACH,150.0,7.0,0.17,15.82,7274016035,33.77757592,-118.1854306
7274017014,LONG BEACH,150.0,4.0,0.11,9.04,7274017014,33.7763679,-118.1853498
7274017015,LONG BEACH,150.0,7.0,0.17,15.82,7274017015,33.77623064,-118.1854319
7274017028,LONG BEACH,150.0,7.0,0.17,15.82,7274017028,33.77609003,-118.1846102
7274017030,LONG BEACH,150.0,7.0,0.17,15.82,7274017030,33.7759518,-118.1846111
7274017033,LONG BEACH,150.0,24.0,0.17,54.24,7274017033,33.77564864,-118.1844468
7274017034,LONG BEACH,150.0,24.0,0.17,54.24,7274017034,33.77564847,-118.1842296
7274017035,LONG BEACH,150.0,24.0,0.17,54.24,7274017035,33.77564845,-118.1840651
7274017045,LONG BEACH,150.0,32.0,0.23,72.32,7274017045,33.77558136,-118.1846924
7274018039,LONG BEACH,150.0,24.0,0.17,54.24,7274018039,33.77444788,-118.1842309
7274018040,LONG BEACH,150.0,24.0,0.17,54.24,7274018040,33.77444827,-118.1840675
7274018049,LONG BEACH,150.0,48.0,0.34,108.48,7274018049,33.77481762,-118.1846109
7274021001,LONG BEACH,150.0,21.0,0.52,47.46,7274021001,33.77743653,-118.1833028
7274021002,LONG BEACH,150.0,7.0,0.17,15.82,7274021002,33.77716192,-118.1833042
7274021003,LONG BEACH,150.0,7.0,0.17,15.82,7274021003,33.77757508,-118.1827572
7274021023,LONG BEACH,150.0,6.0,0.14,13.56,7274021023,33.77730019,-118.1815775
7274021025,LONG BEACH,150.0,6.0,0.14,13.56,7274021025,33.77716266,-118.1815778
7274021053,LONG BEACH,150.0,7.0,0.17,15.82,7274021053,33.77743769,-118.1827575
7274022001,LONG BEACH,150.0,10.0,0.26,22.6,7274022001,33.77871605,-118.1810227
7274022034,LONG BEACH,150.0,10.0,0.26,22.6,7274022034,33.77802348,-118.1827158
7274022074,LONG BEACH,150.0,7.0,0.17,15.82,7274022074,33.7782067,-118.1827566
7274022804,LONG BEACH,150.0,2.0,0.04,4.52,7274022804,33.77878446,-118.1832764
7274022806,LONG BEACH,150.0,6.0,0.15,13.56,7274022806,33.77837901,-118.183306
7274022807,LONG BEACH,150.0,7.0,0.17,15.82,7274022807,33.7785095,-118.1833055
7274022808,LONG BEACH,150.0,7.0,0.17,15.82,7274022808,33.7786469,-118.1833038
7274022809,LONG BEACH,150.0,2.0,0.05,4.52,7274022809,33.77878532,-118.1831372
7274023007,LONG BEACH,150.0,7.0,0.17,15.82,7274023007,33.77864454,-118.1799337
7274023008,LONG BEACH,150.0,7.0,0.17,15.82,7274023008,33.77864475,-118.1800984
7274023016,LONG BEACH,150.0,6.0,0.16,13.56,7274023016,33.77810903,-118.1797286
7274023018,LONG BEACH,150.0,8.0,0.19,18.08,7274023018,33.77798575,-118.1797475
7274023022,LONG BEACH,150.0,6.0,0.16,13.56,7274023022,33.77771116,-118.1797894
7274023024,LONG BEACH,150.0,6.0,0.14,13.56,7274023024,33.77757392,-118.1798105
7274024001,LONG BEACH,150.0,42.0,0.3,94.92,7274024001,33.77564934,-118.1803529
7275001001,LONG BEACH,150.0,10.0,0.07,22.6,7275001001,33.77155072,-118.1811265
7275001002,LONG BEACH,150.0,34.0,0.24,76.83999999999999,7275001002,33.77149129,-118.1808855
7275001021,LONG BEACH,150.0,36.0,0.26,81.35999999999999,7275001021,33.77134834,-118.1792186
7275001083,LONG BEACH,150.0,73.0,0.52,164.98,7275001083,33.77113947,-118.1811572
7275002025,LONG BEACH,150.0,43.0,0.31,97.18,7275002025,33.76940008,-118.1817064
7275005004,LONG BEACH,0.0,6.0,0.13,34.5,7275005004,33.77107792,-118.1778354
7275005005,LONG BEACH,0.0,6.0,0.14,34.5,7275005005,33.77095032,-118.1778595
7275016050,LONG BEACH,0.0,12.0,0.4,69.0,7275016050,33.77142282,-118.1695966
7275019030,LONG BEACH,0.0,10.0,0.23,57.5,7275019030,33.76769427,-118.1680995
7275019031,LONG BEACH,0.0,6.0,0.12,34.5,7275019031,33.76749036,-118.1681383
7278015045,LONG BEACH,150.0,136.0,0.8,307.36,7278015045,33.7690306,-118.1987308
7278015955,LONG BEACH,150.0,954.0,5.61,2156.04,7278015955,33.76878276,-118.2008173
7278025026,LONG BEACH,150.0,10.0,0.26,22.6,7278025026,33.77202154,-118.1998225
7280003012,LONG BEACH,150.0,150.0,1.07,338.99999999999994,7280003012,33.77345593,-118.1941264
7280005918,LONG BEACH,150.0,493.0,2.9,1114.1799999999998,7280005918,33.7735229,-118.1913113
7280005919,LONG BEACH,150.0,384.0,2.26,867.8399999999999,7280005919,33.77234925,-118.1916558
7280005921,LONG BEACH,150.0,298.0,1.75,673.4799999999999,7280005921,33.77105935,-118.191287
7280005924,LONG BEACH,150.0,53.0,0.31,119.78,7280005924,33.77243825,-118.1910214
7280009133,LONG BEACH,150.0,90.0,0.53,203.4,7280009133,33.77203304,-118.1933111
7280010012,LONG BEACH,150.0,36.0,0.26,81.35999999999999,7280010012,33.7719688,-118.1947265
7280010044,LONG BEACH,150.0,58.0,0.34,131.07999999999998,7280010044,33.77267358,-118.1941318
7280012005,LONG BEACH,150.0,10.0,0.24,22.6,7280012005,33.772603,-118.1968236
7280012007,LONG BEACH,150.0,10.0,0.24,22.6,7280012007,33.77246533,-118.1968229
7280013019,LONG BEACH,150.0,10.0,0.06,22.6,7280013019,33.77095161,-118.197818
7280013020,LONG BEACH,150.0,20.0,0.12,45.2,7280013020,33.77074546,-118.1978179
7280013021,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7280013021,33.77081358,-118.197653
7280014253,LONG BEACH,150.0,56.0,0.33,126.56,7280014253,33.77080902,-118.196063
7280015001,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7280015001,33.77153083,-118.19413
7280015096,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7280015096,33.77139344,-118.1941303
7280016022,LONG BEACH,150.0,53.0,0.31,119.78,7280016022,33.77081756,-118.1933762
7280017009,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7280017009,33.77081855,-118.1918443
7280020033,LONG BEACH,150.0,29.0,0.17,65.53999999999999,7280020033,33.77005039,-118.1914556
7280020034,LONG BEACH,150.0,32.0,0.19,72.32,7280020034,33.76990558,-118.1914552
7280020035,LONG BEACH,150.0,27.0,0.16,61.02,7280020035,33.76954323,-118.1915913
7280020037,LONG BEACH,150.0,31.0,0.18,70.05999999999999,7280020037,33.7697543,-118.1914557
7280020038,LONG BEACH,150.0,22.0,0.13,49.72,7280020038,33.76955275,-118.191311
7280023007,LONG BEACH,150.0,58.0,0.34,131.07999999999998,7280023007,33.76960967,-118.1953542
7280026023,LONG BEACH,150.0,138.0,0.81,311.88,7280026023,33.76850756,-118.1932651
7280028108,LONG BEACH,150.0,44.0,0.26,99.44,7280028108,33.76896872,-118.1899579
7280029024,LONG BEACH,150.0,168.0,0.99,379.68,7280029024,33.76752628,-118.1907007
7281002002,LONG BEACH,150.0,48.0,0.34,108.48,7281002002,33.77388168,-118.1854356
7281002009,LONG BEACH,150.0,24.0,0.17,54.24,7281002009,33.77323596,-118.185984
7281002010,LONG BEACH,150.0,24.0,0.17,54.24,7281002010,33.77323605,-118.1858193
7281002024,LONG BEACH,150.0,24.0,0.17,54.24,7281002024,33.77323561,-118.1869059
7281002041,LONG BEACH,150.0,24.0,0.17,54.24,7281002041,33.77323578,-118.1867409
7281005003,LONG BEACH,150.0,39.0,0.28,88.13999999999999,7281005003,33.77267883,-118.1813221
7281006010,LONG BEACH,150.0,64.0,0.46,144.64,7281006010,33.77204359,-118.1846351
7281007005,LONG BEACH,150.0,24.0,0.17,54.24,7281007005,33.77246655,-118.1867419
7281007027,LONG BEACH,150.0,17.0,0.12,38.42,7281007027,33.77195916,-118.1856035
7281007028,LONG BEACH,150.0,32.0,0.23,72.32,7281007028,33.77195902,-118.1853564
7281007029,LONG BEACH,150.0,24.0,0.17,54.24,7281007029,33.77216515,-118.1854385
7281007062,LONG BEACH,150.0,27.0,0.19,61.02,7281007062,33.77232222,-118.186742
7281009901,LONG BEACH,150.0,58.0,0.34,131.07999999999998,7281009901,33.77132661,-118.1880449
7281011001,LONG BEACH,150.0,32.0,0.23,72.32,7281011001,33.77146521,-118.1839896
7281011109,LONG BEACH,150.0,18.0,0.13,40.67999999999999,7281011109,33.77146578,-118.1842483
7281013014,LONG BEACH,150.0,44.0,0.26,99.44,7281013014,33.76960905,-118.183189
7281015026,LONG BEACH,150.0,24.0,0.17,54.24,7281015026,33.77018534,-118.1859862
7281015028,LONG BEACH,150.0,24.0,0.17,54.24,7281015028,33.77008229,-118.1859861
7281015100,LONG BEACH,150.0,60.0,0.35,135.6,7281015100,33.76955614,-118.1854798
7281018804,LONG BEACH,150.0,88.0,0.52,198.88,7281018804,33.76839891,-118.1880485
7281018805,LONG BEACH,150.0,60.0,0.35,135.6,7281018805,33.76904497,-118.1880479
7281019019,LONG BEACH,150.0,28.0,0.2,63.28,7281019019,33.76832858,-118.1873916
7281019020,LONG BEACH,150.0,13.0,0.09,29.379999999999995,7281019020,33.76832829,-118.1871855
7281019021,LONG BEACH,150.0,4.0,0.03,9.04,7281019021,33.76853454,-118.1871646
7281019047,LONG BEACH,150.0,36.0,0.26,81.35999999999999,7281019047,33.76887168,-118.1867389
7281019048,LONG BEACH,150.0,21.0,0.15,47.46,7281019048,33.76870649,-118.1867387
7281021004,LONG BEACH,150.0,68.0,0.4,153.67999999999998,7281021004,33.76902099,-118.1829905
7281021032,LONG BEACH,150.0,68.0,0.4,153.67999999999998,7281021032,33.76898168,-118.1825464
7281023013,LONG BEACH,150.0,71.0,0.42,160.45999999999998,7281023013,33.76670784,-118.1845262
7304004008,LONG BEACH,0.0,2.0,0.06,11.5,7304004008,33.87969621,-118.2040348
7304004009,LONG BEACH,0.0,2.0,0.06,11.5,7304004009,33.87962959,-118.2040147
7304004027,LONG BEACH,0.0,5.0,0.18,28.75,7304004027,33.87949414,-118.2039743
7304005002,LONG BEACH,0.0,5.0,0.12,28.75,7304005002,33.87918734,-118.2038759
7304005003,LONG BEACH,0.0,2.0,0.06,11.5,7304005003,33.87908499,-118.2038452
7304005004,LONG BEACH,0.0,2.0,0.06,11.5,7304005004,33.87901836,-118.203825
7304005005,LONG BEACH,0.0,2.0,0.06,11.5,7304005005,33.87895174,-118.2038049
7304005006,LONG BEACH,0.0,2.0,0.06,11.5,7304005006,33.8788851,-118.2037848
7304005007,LONG BEACH,0.0,9.0,0.23,51.75,7304005007,33.87871637,-118.2037337
7305004033,LONG BEACH,0.0,22.0,0.59,126.5,7305004033,33.87162618,-118.2015763
7307012005,LONG BEACH,0.0,9.0,0.3,51.75,7307012005,33.86752308,-118.2003888
7307013001,LONG BEACH,0.0,9.0,0.31,51.75,7307013001,33.86700701,-118.2002291
7311019052,LONG BEACH,0.0,8.0,0.27,46.0,7311019052,33.8203259,-118.2150884
7311021016,LONG BEACH,0.0,1.0,0.02,5.75,7311021016,33.8230739,-118.2152175
7311021018,LONG BEACH,0.0,11.0,0.36,63.25,7311021018,33.822924,-118.2150036
7311022015,LONG BEACH,0.0,4.0,0.14,23.0,7311022015,33.82405466,-118.2148413
7311022016,LONG BEACH,0.0,6.0,0.21,34.5,7311022016,33.82405538,-118.214636
7313029023,LONG BEACH,0.0,4.0,0.13,23.0,7313029023,33.80467234,-118.2098203
7313029024,LONG BEACH,0.0,4.0,0.14,23.0,7313029024,33.80466839,-118.2096447
7313030028,LONG BEACH,0.0,8.0,0.27,46.0,7313030028,33.80467596,-118.2108108
7313030029,LONG BEACH,0.0,11.0,0.35,63.25,7313030029,33.80467371,-118.2103214
7313032015,LONG BEACH,0.0,5.0,0.15,28.75,7313032015,33.80463767,-118.2130469
7313032037,LONG BEACH,0.0,10.0,0.33,57.5,7313032037,33.80467018,-118.2124972
7313032038,LONG BEACH,0.0,4.0,0.12,23.0,7313032038,33.80464361,-118.2128359
7313033018,LONG BEACH,0.0,5.0,0.16,28.75,7313033018,33.80490056,-118.2135802
7313033031,LONG BEACH,0.0,8.0,0.27,46.0,7313033031,33.80467635,-118.2135445
7313034003,LONG BEACH,0.0,5.0,0.13,28.75,7313034003,33.80591566,-118.2150946
7313034044,LONG BEACH,0.0,14.0,0.38,80.5,7313034044,33.8058118,-118.2150946
7314004020,LONG BEACH,0.0,6.0,0.2,34.5,7314004020,33.81552288,-118.215824
7314004021,LONG BEACH,0.0,5.0,0.16,28.75,7314004021,33.81535895,-118.2158238
7314006029,LONG BEACH,0.0,5.0,0.15,28.75,7314006029,33.81149492,-118.2158058
7314006030,LONG BEACH,0.0,2.0,0.07,11.5,7314006030,33.81138363,-118.2158052
7314006031,LONG BEACH,0.0,2.0,0.06,11.5,7314006031,33.81131656,-118.2158058
7314021001,LONG BEACH,0.0,7.0,0.24,40.25,7314021001,33.8046685,-118.2197855
7314021002,LONG BEACH,0.0,5.0,0.17,28.75,7314021002,33.80485492,-118.2198639
7314032016,LONG BEACH,0.0,19.0,0.5,109.25,7314032016,33.80472763,-118.2158472
7317002006,LONG BEACH,0.0,4.0,0.13,23.0,7317002006,33.82402674,-118.2237567
7317002007,LONG BEACH,0.0,6.0,0.2,34.5,7317002007,33.82402704,-118.223551
7317005013,LONG BEACH,0.0,5.0,0.13,28.75,7317005013,33.82404366,-118.2161913
7317005014,LONG BEACH,0.0,15.0,0.4,86.25,7317005014,33.82404304,-118.2158553
7317005034,LONG BEACH,0.0,11.0,0.29,63.25,7317005034,33.82372046,-118.2157707
7317006026,LONG BEACH,0.0,8.0,0.27,46.0,7317006026,33.82293431,-118.215773
7317014020,LONG BEACH,0.0,32.0,0.85,184.0,7317014020,33.8223398,-118.2158594
7401001022,LONG BEACH,0.0,41.0,1.08,235.75,7401001022,33.80268712,-118.2148627
7401001024,LONG BEACH,0.0,11.0,0.37,63.25,7401001024,33.80408705,-118.2150254
7401007001,LONG BEACH,0.0,4.0,0.12,23.0,7401007001,33.80410098,-118.2087318
7401007018,LONG BEACH,0.0,5.0,0.15,28.75,7401007018,33.8040716,-118.2085272
7401016017,LONG BEACH,0.0,10.0,0.34,57.5,7401016017,33.80052953,-118.2150624
7401031001,LONG BEACH,0.0,29.0,0.76,166.75,7401031001,33.79869137,-118.214838
7402004027,LONG BEACH,0.0,8.0,0.27,46.0,7402004027,33.80412016,-118.2158191
6207008018,LYNWOOD,18.0,3.0,0.24,,6207008018,33.9437167,-118.2146444
6207008023,LYNWOOD,18.0,4.0,0.32,,6207008023,33.94407674,-118.2141668
6207007013,LYNWOOD,18.0,4.0,0.35,,6207007013,33.94456728,-118.214435
6208004016,LYNWOOD,18.0,2.0,0.14,,6208004016,33.94370751,-118.2135155
6207009022,LYNWOOD,18.0,1.0,0.08,,6207009022,33.94180999,-118.2144133
6207009023,LYNWOOD,18.0,1.0,0.08,,6207009023,33.94193257,-118.2143941
6208005014,LYNWOOD,18.0,1.0,0.12,,6208005014,33.94309062,-118.2136121
6208005018,LYNWOOD,18.0,1.0,0.09,,6208005018,33.94262965,-118.2137515
6208008013,LYNWOOD,18.0,1.0,0.13,,6208008013,33.94235619,-118.2137287
6208008018,LYNWOOD,18.0,1.0,0.13,,6208008018,33.94174845,-118.2138241
6207010019,LYNWOOD,18.0,1.0,0.08,,6207010019,33.94345863,-118.215955
6207010022,LYNWOOD,18.0,1.0,0.08,,6207010022,33.94311295,-118.2160025
6207009032,LYNWOOD,18.0,1.0,0.12,,6207009032,33.94280877,-118.214322
6169003001,LYNWOOD,30.0,3.0,0.15,5.4,6169003001,33.9300726,-118.2189329
6169003002,LYNWOOD,30.0,4.0,0.22,7.2,6169003002,33.93008981,-118.2191378
6169003003,LYNWOOD,30.0,6.0,0.3,10.8,6169003003,33.93011469,-118.2194248
6169003006,LYNWOOD,30.0,3.0,0.15,5.4,6169003006,33.93013558,-118.2196711
6169003010,LYNWOOD,30.0,2.0,0.09,3.6,6169003010,33.93042397,-118.219715
6169003011,LYNWOOD,30.0,2.0,0.1,3.6,6169003011,33.93042899,-118.2195506
6169003012,LYNWOOD,30.0,5.0,0.23,9.0,6169003012,33.93042045,-118.2193032
